id,value,feed_id,created_at,lat,lon,ele
0FD55ZP7DHNSDPFMGJBS72M5P8,27.1,2609495,2023-09-12 04:14:33 UTC,,,
0FD55ZVXNARK22XT5DM14WESD6,27.1,2609495,2023-09-12 04:14:51 UTC,,,
0FD5601KW11G2B27XSVFZ1PNDN,27.1,2609495,2023-09-12 04:15:10 UTC,,,
0FD5607A7B5XP1JPHMYAQ7FYX3,27.1,2609495,2023-09-12 04:15:29 UTC,,,
0FD560D0HVFD3EDRM87MECDZ11,27.1,2609495,2023-09-12 04:15:47 UTC,,,
0FD560JPS0CXZ9G1STH6JVWJ73,27.1,2609495,2023-09-12 04:16:06 UTC,,,
0FD560RD5V5X6DGCDX8C2WZ0PE,27.1,2609495,2023-09-12 04:16:25 UTC,,,
0FD560Y3ET68Y8VHJ343ES5CAJ,27.1,2609495,2023-09-12 04:16:43 UTC,,,
0FD5613S4NFMA804MQ4EAQ8VY5,27.1,2609495,2023-09-12 04:17:02 UTC,,,
0FD5619F98M3WJVAYGM0X0D9FV,27.1,2609495,2023-09-12 04:17:21 UTC,,,
0FD561F58HHQSMEKB9ST4392VX,27.1,2609495,2023-09-12 04:17:39 UTC,,,
0FD561MV9N5Y0JDVRF247BKPCV,27.1,2609495,2023-09-12 04:17:58 UTC,,,
0FD561THCT7DQY2AMFYM3EEXGF,27.1,2609495,2023-09-12 04:18:16 UTC,,,
0FD56206QQTWPTA1KY2QRR99QK,27.1,2609495,2023-09-12 04:18:35 UTC,,,
0FD5625W029BABQ9SDHREPV40C,27.1,2609495,2023-09-12 04:18:54 UTC,,,
0FD562BHR1YE31H6D97SEVKVXW,27.1,2609495,2023-09-12 04:19:12 UTC,,,
0FD562H80JD691047QEB9ZEX03,27.1,2609495,2023-09-12 04:19:31 UTC,,,
0FD562PY77B26A7P33VQRGFE1F,27.1,2609495,2023-09-12 04:19:50 UTC,,,
0FD562WM69TG4T3XCJ3MFF528F,27.1,2609495,2023-09-12 04:20:08 UTC,,,
0FD5632AB7P22QEDWEVH7K30MM,27.1,2609495,2023-09-12 04:20:27 UTC,,,
0FD563801YG6CY1BCR7HC08H21,27.1,2609495,2023-09-12 04:20:45 UTC,,,
0FD563DNTFZ27QGYP1076P0M3W,27.1,2609495,2023-09-12 04:21:04 UTC,,,
0FD563KAVBS2YV88DVPYKSSZ68,27.1,2609495,2023-09-12 04:21:23 UTC,,,
0FD563S0Y3T4616EE9HGHR0GNE,27.1,2609495,2023-09-12 04:21:41 UTC,,,
0FD563YPSF7NX7EW0GH6SRB5ZE,27.1,2609495,2023-09-12 04:22:00 UTC,,,
0FD5644CR497EEPMM2NMJ6D9Q7,27.2,2609495,2023-09-12 04:22:18 UTC,,,
0FD564A2RAHQDNXBR4A17T8W89,27.2,2609495,2023-09-12 04:22:37 UTC,,,
0FD564FRWGKYRDZ0ZPT8CJP6MD,27.2,2609495,2023-09-12 04:22:56 UTC,,,
0FD564NEKKPSNX5XK6FE9TTF16,27.2,2609495,2023-09-12 04:23:14 UTC,,,
0FD564V4VKJPFTQ6XJDJDEF7PR,27.2,2609495,2023-09-12 04:23:33 UTC,,,
0FD5650TTPW6DH69GRBX0TM9FA,27.2,2609495,2023-09-12 04:23:52 UTC,,,
0FD5656GYE5D2M9SSTTM0R0252,27.2,2609495,2023-09-12 04:24:10 UTC,,,
0FD565C6V5FBJNMHW1C1GR6Q39,27.2,2609495,2023-09-12 04:24:29 UTC,,,
0FD565HX6AEK5Y3QVA4Q1Q16BG,27.2,2609495,2023-09-12 04:24:48 UTC,,,
0FD565QKEC29RN0Y2NBASFYJM4,27.2,2609495,2023-09-12 04:25:06 UTC,,,
0FD565X9V05V80Y51WPTGZGRR3,27.2,2609495,2023-09-12 04:25:25 UTC,,,
0FD5662ZNVXFRE1A3WFTXAWG70,27.2,2609495,2023-09-12 04:25:44 UTC,,,
0FD5668NFHAYSNRTV4DB4JA555,27.2,2609495,2023-09-12 04:26:02 UTC,,,
0FD566EBCFN4T83S8YDBCWYBS0,27.2,2609495,2023-09-12 04:26:21 UTC,,,
0FD566M1GQ0GZMEW9VVH63GNDR,27.2,2609495,2023-09-12 04:26:39 UTC,,,
0FD566SQKNCS7E2W4YQCHP6KZ3,27.2,2609495,2023-09-12 04:26:58 UTC,,,
0FD566ZDGH8TZNKJH5RM85CGD5,27.2,2609495,2023-09-12 04:27:17 UTC,,,
0FD56753C4YSEBBZ97M07E0Y1N,27.2,2609495,2023-09-12 04:27:35 UTC,,,
0FD567AS18R766DTXAF67W71BW,27.2,2609495,2023-09-12 04:27:54 UTC,,,
0FD567GERC77TM7Y5MJCTXTXB3,27.2,2609495,2023-09-12 04:28:13 UTC,,,
0FD567P4NN9PCQ8ETQCPNK6XK5,27.2,2609495,2023-09-12 04:28:31 UTC,,,
0FD567VV3EXS17CSXBVBBVAXRC,27.2,2609495,2023-09-12 04:28:50 UTC,,,
0FD5681HJ47Q91936QH566WP7Q,27.1,2609495,2023-09-12 04:29:09 UTC,,,
0FD56877H0P9BW1F0FEHQBY561,27.1,2609495,2023-09-12 04:29:27 UTC,,,
0FD568CXSN0FSBWW4KRP6EEJ0S,27.1,2609495,2023-09-12 04:29:46 UTC,,,
0FD568JM10Q02AZ9YDSJYYJVAX,27.1,2609495,2023-09-12 04:30:05 UTC,,,
0FD568RABHHHBN6F09QGXDB0QE,27.1,2609495,2023-09-12 04:30:23 UTC,,,
0FD568Y0XXCBN6EVQN4JP4D5PN,27.1,2609495,2023-09-12 04:30:42 UTC,,,
0FD5693QMY8NWXQR2GDTMGD9H6,27.1,2609495,2023-09-12 04:31:01 UTC,,,
0FD5699EXZBZ0K84SR9BSTZF5C,27.1,2609495,2023-09-12 04:31:19 UTC,,,
0FD569F4PVEYHQ24S6NGBCGD95,27.1,2609495,2023-09-12 04:31:38 UTC,,,
0FD569MTCK1CZ50XW9REJPBH5G,27.1,2609495,2023-09-12 04:31:57 UTC,,,
0FD569TGHKJKRG9FKBEM0W1SG5,27.1,2609495,2023-09-12 04:32:15 UTC,,,
0FD56A0686RH2DB9XWMJMC3Z62,27.1,2609495,2023-09-12 04:32:34 UTC,,,
0FD56A5W8Q1DW96QY0MBT7GV73,27.1,2609495,2023-09-12 04:32:52 UTC,,,
0FD56ABJNFYKQHBC7X1Y7GFA9C,27.1,2609495,2023-09-12 04:33:11 UTC,,,
0FD56AH8WEGWMCAV33Y02AZHRK,27.1,2609495,2023-09-12 04:33:30 UTC,,,
0FD56APZ3VCY22X26N9CJM6NRT,27.1,2609495,2023-09-12 04:33:48 UTC,,,
0FD56AWNWQ91SVFHTSWG3WZQZ3,27.1,2609495,2023-09-12 04:34:07 UTC,,,
0FD56B2C629JC2EW21SHYNH13G,27.1,2609495,2023-09-12 04:34:26 UTC,,,
0FD56B82PVBJA4W7FP5P94447F,27.1,2609495,2023-09-12 04:34:45 UTC,,,
0FD56BDS1T4H67VDPETXQQZ710,27.1,2609495,2023-09-12 04:35:03 UTC,,,
0FD56BKEYXBHJZRH9P3WZVKVS8,27.0,2609495,2023-09-12 04:35:22 UTC,,,
0FD56BS5T3X2A0PBF8R7260MA1,27.0,2609495,2023-09-12 04:35:41 UTC,,,
0FD56BYX4YD2VWD65MFE4D02JP,27.0,2609495,2023-09-12 04:35:59 UTC,,,
0FD56C4KXXQNGW39PVREJ5P7K3,27.0,2609495,2023-09-12 04:36:18 UTC,,,
0FD56CAAC91EAC5R7V2BJVATE6,27.0,2609495,2023-09-12 04:36:37 UTC,,,
0FD7022XA0621K3BHQ4Z8DFXSS,32.6,2609495,2023-09-14 10:22:20 UTC,,,
0FD7024S2Z35BRD3YCKN9B6X9T,32.6,2609495,2023-09-14 10:22:26 UTC,,,
0FD7026M0SXJDV2Z7P5HQ0SQRM,32.5,2609495,2023-09-14 10:22:32 UTC,,,
0FD7028G3SANBX3G06CYVH32PH,32.5,2609495,2023-09-14 10:22:38 UTC,,,
0FD702KX41C6DPBMKBCGD3SPX1,32.5,2609495,2023-09-14 10:23:15 UTC,,,
0FD702NS5439WTNK2ZM8PEZY3T,32.5,2609495,2023-09-14 10:23:21 UTC,,,
0FD702QMFEEMQGVGHZX178TV4D,32.5,2609495,2023-09-14 10:23:27 UTC,,,
0FD702SG140WX42ZBPG1X8HFG3,32.5,2609495,2023-09-14 10:23:34 UTC,,,
0FD702VB1304Z8VY4TM05D8M94,32.5,2609495,2023-09-14 10:23:40 UTC,,,
0FD702X72Q2SMHAFPRCVRR4FDJ,32.5,2609495,2023-09-14 10:23:46 UTC,,,
0FD702Z3A6YQWQAR7E137WSMPJ,32.4,2609495,2023-09-14 10:23:52 UTC,,,
0FD7030Y22H9EQJXTCW5BZSWN6,32.5,2609495,2023-09-14 10:23:58 UTC,,,
0FD7032T5WNST7W5KPNCDDZY3E,32.4,2609495,2023-09-14 10:24:04 UTC,,,
0FD7034P3V31DRDM0N9BQK1RNG,32.4,2609495,2023-09-14 10:24:10 UTC,,,
0FD7036H5VVXPDQ7MERXE8XKTY,32.4,2609495,2023-09-14 10:24:16 UTC,,,
0FD7038D6XPC36G583S54EZ8VM,32.4,2609495,2023-09-14 10:24:22 UTC,,,
0FD703A884RTSJMQQE1DYPZHJR,32.4,2609495,2023-09-14 10:24:29 UTC,,,
0FD703C4CNZ70PMZ2HQNJA82Q1,32.4,2609495,2023-09-14 10:24:35 UTC,,,
0FD703E052QCCN0AHB13XCY0R6,32.4,2609495,2023-09-14 10:24:41 UTC,,,
0FD703FV6BEK336BCDXSVWZT8G,32.3,2609495,2023-09-14 10:24:47 UTC,,,
0FD703HQ61YWB4ZKQ6XTXQRQHX,32.4,2609495,2023-09-14 10:24:53 UTC,,,
0FD703KKBAGA1WA31RC7CG17QD,32.3,2609495,2023-09-14 10:24:59 UTC,,,
0FD703NE3X771Q5XD82C45529M,32.3,2609495,2023-09-14 10:25:05 UTC,,,
0FD703QA5YRE6YVC389ZMZZFQZ,32.3,2609495,2023-09-14 10:25:11 UTC,,,
0FD703S67GSNJEV3Z4DXMXYR58,32.3,2609495,2023-09-14 10:25:17 UTC,,,
0FD703V18WWXN6NKCHVPAK0AP9,32.3,2609495,2023-09-14 10:25:23 UTC,,,
0FD703WX48QB0VWRMVF2BYTFF6,32.3,2609495,2023-09-14 10:25:30 UTC,,,
0FD703YR325SDXR2WGPX3HGP88,32.3,2609495,2023-09-14 10:25:36 UTC,,,
0FD7040M36Z2TQPH0M0T7MADT4,32.3,2609495,2023-09-14 10:25:42 UTC,,,
0FD7042G1NDT1A31V0VVYPQSMJ,32.3,2609495,2023-09-14 10:25:48 UTC,,,
0FD7044B6MHNVA78GPTXG79N5C,32.3,2609495,2023-09-14 10:25:54 UTC,,,
0FD704673PHQBXGDKEB07V17WN,32.3,2609495,2023-09-14 10:26:00 UTC,,,
0FD704833TPP1V89ANVM814FY8,32.3,2609495,2023-09-14 10:26:06 UTC,,,
0FD7049Y2ZVJYG03E7JEC19HRK,32.2,2609495,2023-09-14 10:26:12 UTC,,,
0FD704BT2WVANVGA4E330R9JNY,32.3,2609495,2023-09-14 10:26:18 UTC,,,
0FD704DN8BTSZMXQZBNTKRKE9E,32.2,2609495,2023-09-14 10:26:25 UTC,,,
0FD704FH35DAFKNR4SS1MXPQTY,32.2,2609495,2023-09-14 10:26:31 UTC,,,
0FD704HD9TZ5Y4T3G3VFAN118C,32.3,2609495,2023-09-14 10:26:37 UTC,,,
0FD704K84003ZDGV3C7TRME0XP,32.2,2609495,2023-09-14 10:26:43 UTC,,,
0FD704N43KYF9E8KNRJ9NCQG25,32.2,2609495,2023-09-14 10:26:49 UTC,,,
0FD704Q05NYW9CQJQF87WVYS3T,32.3,2609495,2023-09-14 10:26:55 UTC,,,
0FD704RV5PFVXVHZV1RQMHE2KP,32.2,2609495,2023-09-14 10:27:01 UTC,,,
0FD704TQ6597T33QSGAG5C7XBD,32.2,2609495,2023-09-14 10:27:07 UTC,,,
0FD704WJ2KMXKSADJ2ZW06YJ44,32.2,2609495,2023-09-14 10:27:13 UTC,,,
0FD704YE5V311PWDHKZ8628NDA,32.2,2609495,2023-09-14 10:27:20 UTC,,,
0FD7050A609MFS1PBM4XCBTG97,32.1,2609495,2023-09-14 10:27:26 UTC,,,
0FD70525A22FMZB7HSY9RZZJ7W,32.2,2609495,2023-09-14 10:27:32 UTC,,,
0FD705417TB1ZJD27N6EKMCYVZ,32.2,2609495,2023-09-14 10:27:38 UTC,,,
0FD7055X42171QP4GB8W9X7F06,32.1,2609495,2023-09-14 10:27:44 UTC,,,
0FD7057R4CQJ5BQ4N8T96EM8BW,32.2,2609495,2023-09-14 10:27:50 UTC,,,
0FD7059M4G5HHDT4HJQ136AQVW,32.1,2609495,2023-09-14 10:27:56 UTC,,,
0FD705BG39ZP5964838KN3NYE6,32.1,2609495,2023-09-14 10:28:02 UTC,,,
0FD705DB3DM24WM0PERANS27QM,32.1,2609495,2023-09-14 10:28:08 UTC,,,
0FD705F75H0H0A0FSE9XHXCVK0,32.1,2609495,2023-09-14 10:28:14 UTC,,,
0FD705R03X81MG056EX7SKWV9F,32.1,2609495,2023-09-14 10:28:43 UTC,,,
0FD705SW4QQXAESX2PPHM9EFTN,32.0,2609495,2023-09-14 10:28:49 UTC,,,
0FD705VQ5W1VDH6GBQNCVC6RN7,32.0,2609495,2023-09-14 10:28:55 UTC,,,
0FD705XK3MJGX7F83HZ0E31A83,31.9,2609495,2023-09-14 10:29:02 UTC,,,
0FD705ZE2T1J8BZHXPCJ23W4ZW,31.9,2609495,2023-09-14 10:29:08 UTC,,,
0FD7061A5BHEG48143VE3JZT4X,31.9,2609495,2023-09-14 10:29:14 UTC,,,
0FD70636KB4PF5TNNQSHVFRWGW,31.9,2609495,2023-09-14 10:29:20 UTC,,,
0FD706513KKJZVM9PWRQ4H3FTV,31.9,2609495,2023-09-14 10:29:26 UTC,,,
0FD7066X5BW7FMYAEJ0XTT0733,31.9,2609495,2023-09-14 10:29:32 UTC,,,
0FD7068R3KBRNZPT7EQCJ34NZB,31.8,2609495,2023-09-14 10:29:38 UTC,,,
0FD706AM4J5GJP0M48C6JRNWEN,31.8,2609495,2023-09-14 10:29:44 UTC,,,
0FD706CG3CEX767Q6NDY5KVF5R,31.8,2609495,2023-09-14 10:29:50 UTC,,,
0FD706EB430DFRFGJNGC8H9XYC,31.8,2609495,2023-09-14 10:29:56 UTC,,,
0FD706G78HZZ4D0M4K6QRY9HEA,31.7,2609495,2023-09-14 10:30:03 UTC,,,
0FD706J35P2KX14ZZ877T854S8,31.7,2609495,2023-09-14 10:30:09 UTC,,,
0FD706KY51DBQB6G38RQ04QZ0T,31.7,2609495,2023-09-14 10:30:15 UTC,,,
0FD706NT4R6FWJ2CD23A8G8T4M,31.7,2609495,2023-09-14 10:30:21 UTC,,,
0FD706QP9AHTZ9GBSRSNYY82AT,31.5,2609495,2023-09-14 10:30:27 UTC,,,
0FD706SH8PYXTGMBMT3GGNSYQF,31.4,2609495,2023-09-14 10:30:33 UTC,,,
0FD706VD92EJMFE6H6QCDPADTH,31.4,2609495,2023-09-14 10:30:39 UTC,,,
0FD706X85Y7N3372FQ2G894SX3,31.4,2609495,2023-09-14 10:30:45 UTC,,,
0FD706Z490KT1527T20EQBZ7F3,31.3,2609495,2023-09-14 10:30:51 UTC,,,
0FD707103E2A1PBC4295GX3GHX,31.3,2609495,2023-09-14 10:30:58 UTC,,,
0FD7072V5NV3DPGBF7RJH3R9NC,31.3,2609495,2023-09-14 10:31:04 UTC,,,
0FD7074Q5SHR6EW6W54SK55V4P,31.2,2609495,2023-09-14 10:31:10 UTC,,,
0FD7076K4KKZHT1YW5RMMMRRX8,31.2,2609495,2023-09-14 10:31:16 UTC,,,
0FD7078E4HG3TJ8G8BPCV5TZZ1,31.1,2609495,2023-09-14 10:31:22 UTC,,,
0FD707AA3XHSV5ST0CAF8PDT1W,31.1,2609495,2023-09-14 10:31:28 UTC,,,
0FD707C57V4YYQ7F8NEGGSQAT1,31.1,2609495,2023-09-14 10:31:34 UTC,,,
0FD707E18ZY1DAVRDVSERASVFV,31.1,2609495,2023-09-14 10:31:40 UTC,,,
0FD707FX7R6YSZR11D8MVBG296,31.1,2609495,2023-09-14 10:31:46 UTC,,,
0FD707HRAZZR50Q1VJPGM55FRK,31.1,2609495,2023-09-14 10:31:53 UTC,,,
0FD707KM3JZ4G31DVEP46XEB67,31.0,2609495,2023-09-14 10:31:59 UTC,,,
0FD707NG4P3689NAXRK37M27KD,31.0,2609495,2023-09-14 10:32:05 UTC,,,
0FD707QB56YJXC307V17SMPYWZ,30.9,2609495,2023-09-14 10:32:11 UTC,,,
0FD707S73H5G4C164DHK1FMM7X,30.9,2609495,2023-09-14 10:32:17 UTC,,,
0FD707V26CHN5MF0VJVP76KVVG,30.9,2609495,2023-09-14 10:32:23 UTC,,,
0FD707WYA37P7YPEJXBJADN8W3,30.8,2609495,2023-09-14 10:32:29 UTC,,,
0FD707YT47E7GXV8PJ8MR77F16,30.8,2609495,2023-09-14 10:32:35 UTC,,,
0FD7080N38CVGEHGWF9XVGNW8E,30.8,2609495,2023-09-14 10:32:41 UTC,,,
0FD7082H8C06YC55H2D6PCNM1F,30.7,2609495,2023-09-14 10:32:48 UTC,,,
0FD7084D3HEJ3PX03QHMWGVGA7,30.7,2609495,2023-09-14 10:32:54 UTC,,,
0FD708686JE2XCRF2NKHJ22YKX,30.5,2609495,2023-09-14 10:33:00 UTC,,,
0FD708844SDWXY36YPBTPZ8ZJM,30.4,2609495,2023-09-14 10:33:06 UTC,,,
0FD7089Z4DVWT2YX19B67A47MQ,30.4,2609495,2023-09-14 10:33:12 UTC,,,
0FD708BV7VKECE6W59G1BCXK9R,30.3,2609495,2023-09-14 10:33:18 UTC,,,
0FD708DQ76FW9P02GTHCMCXH2K,30.2,2609495,2023-09-14 10:33:24 UTC,,,
0FD708FJ5QAX46JD2FE3HNA7KS,30.2,2609495,2023-09-14 10:33:30 UTC,,,
0FD708HE662QCD83HRQ2F7EW19,30.1,2609495,2023-09-14 10:33:36 UTC,,,
0FD708KA2T04NTW5H6BF6BDR1K,30.1,2609495,2023-09-14 10:33:42 UTC,,,
0FD708N57HT6QVQ9XC670P7MC8,30.0,2609495,2023-09-14 10:33:49 UTC,,,
0FD708Q17Y4FG3N6D0QKHW1A04,30.0,2609495,2023-09-14 10:33:55 UTC,,,
0FD708RW4T6G7Y6FNW5QGDC95H,30.0,2609495,2023-09-14 10:34:01 UTC,,,
0FD708TR3K2NACJJHBQ1WRP4C6,30.0,2609495,2023-09-14 10:34:07 UTC,,,
0FD708WM745ZXBY17ZW4HG6KPN,30.0,2609495,2023-09-14 10:34:13 UTC,,,
0FD708YFA4CY7ACJG8YSZMCQZT,30.0,2609495,2023-09-14 10:34:19 UTC,,,
0FD7090BAF4DJXDR355ESNDV7Y,30.0,2609495,2023-09-14 10:34:25 UTC,,,
0FD709274G7NBT6BHNADAMA7V2,30.0,2609495,2023-09-14 10:34:31 UTC,,,
0FD709424BTKZC6VM71845E264,30.1,2609495,2023-09-14 10:34:37 UTC,,,
0FD7095Y5E3PXRF4T655EABHRN,30.1,2609495,2023-09-14 10:34:44 UTC,,,
0FD7097T60BRGWPAD9SP5PA0FQ,30.1,2609495,2023-09-14 10:34:50 UTC,,,
0FD7099N3HBETA93HCAZRYZ8CC,30.1,2609495,2023-09-14 10:34:56 UTC,,,
0FD709BH4M98RA0F2C01ERJP0Q,30.1,2609495,2023-09-14 10:35:02 UTC,,,
0FD709DC63MMPARD7GF3RD1QQC,30.2,2609495,2023-09-14 10:35:08 UTC,,,
0FD709F863ZVMWRZVPZZ088QS5,30.2,2609495,2023-09-14 10:35:14 UTC,,,
0FD709H4B6QFMHKH8PVDSGHNWH,30.2,2609495,2023-09-14 10:35:20 UTC,,,
0FD709JZ9S4QH36JRPYAF0KV8R,30.2,2609495,2023-09-14 10:35:26 UTC,,,
0FD709MV5GY0W011NTJ79DDSXA,30.2,2609495,2023-09-14 10:35:32 UTC,,,
0FD709PQ982YWPV93HK1JC4FJ9,30.3,2609495,2023-09-14 10:35:39 UTC,,,
0FD709RJ5SPW91BKAPAX9918RQ,30.2,2609495,2023-09-14 10:35:45 UTC,,,
0FD709TE5JMTE72NPGFRBR3RS8,30.3,2609495,2023-09-14 10:35:51 UTC,,,
0FD709W96F6N74F24YM63Z2S1V,30.2,2609495,2023-09-14 10:35:57 UTC,,,
0FD709Y55QR9VFPR35SF88S1AA,30.3,2609495,2023-09-14 10:36:03 UTC,,,
0FD70A016GHDSJ2J84EGAT84N7,30.3,2609495,2023-09-14 10:36:09 UTC,,,
0FD70A1W6P3BBQA3D7GJ94Y0BD,30.3,2609495,2023-09-14 10:36:15 UTC,,,
0FD70A3R866PSHA603F2MNBPHV,30.3,2609495,2023-09-14 10:36:21 UTC,,,
0FD70A5MCP4QEHES1D0SZ1558Q,30.3,2609495,2023-09-14 10:36:27 UTC,,,
0FD70A7F65FYY0QMQJPRV0WFC0,30.3,2609495,2023-09-14 10:36:33 UTC,,,
0FD70A9BDDYTB53A7JZJHQ8E73,30.3,2609495,2023-09-14 10:36:40 UTC,,,
0FD70AB66WZV0H4M9KN9QRR2ET,30.3,2609495,2023-09-14 10:36:46 UTC,,,
0FD70AD28B2AMJ5R33CBJSQDRW,30.2,2609495,2023-09-14 10:36:52 UTC,,,
0FD70AEY54K4TEJXY5YN8XA830,30.3,2609495,2023-09-14 10:36:58 UTC,,,
0FD70AGS5AVK0SQ4G9T334EWBS,30.3,2609495,2023-09-14 10:37:04 UTC,,,
0FD70AJN4R2CFM2XMRCK258NTZ,30.3,2609495,2023-09-14 10:37:10 UTC,,,
0FD70AMH3K06Q5RC3G1S9R7QYQ,30.3,2609495,2023-09-14 10:37:16 UTC,,,
0FD70APC5Q30E0K9VTMK3XP4N7,30.3,2609495,2023-09-14 10:37:22 UTC,,,
0FD70AR84CWX7BVC0NE099M200,30.3,2609495,2023-09-14 10:37:28 UTC,,,
0FD70AT46Q2GQG3AAZRZRDCSBQ,30.3,2609495,2023-09-14 10:37:35 UTC,,,
0FD70AVZ6CV9NC9KDNK5XN5WXB,30.3,2609495,2023-09-14 10:37:41 UTC,,,
0FD70AXV6XPB4DXSRRBEWSNPY5,30.3,2609495,2023-09-14 10:37:47 UTC,,,
0FD70AZP8TV9XQ8N0E016R74BM,30.3,2609495,2023-09-14 10:37:53 UTC,,,
0FD70B1J9SSER6FKPH4TBWNE4W,30.3,2609495,2023-09-14 10:37:59 UTC,,,
0FD70B3E55DBPW72Z2FX2P4A2A,30.3,2609495,2023-09-14 10:38:05 UTC,,,
0FD70B59BAA76C80HHMY0E0STB,30.3,2609495,2023-09-14 10:38:11 UTC,,,
0FD70B75DZ3BQXSZYQSN87CDTD,30.3,2609495,2023-09-14 10:38:17 UTC,,,
0FD70B9191N0XDR46WT234ABF5,30.3,2609495,2023-09-14 10:38:23 UTC,,,
0FD70BAW4W4C6T0CV9N4QP012F,30.3,2609495,2023-09-14 10:38:29 UTC,,,
0FD70BCR960M1EQ5ZVVTHFAERD,30.3,2609495,2023-09-14 10:38:36 UTC,,,
0FD70BEM5TBWASGP530RNT7BZK,30.3,2609495,2023-09-14 10:38:42 UTC,,,
0FD70BGF70VVER179MTFYVA8HY,30.3,2609495,2023-09-14 10:38:48 UTC,,,
0FD70BJB60TBGZ6PWPFXJAD3KA,30.3,2609495,2023-09-14 10:38:54 UTC,,,
0FD70BM654MY1C5J5X0NR1DS4S,30.3,2609495,2023-09-14 10:39:00 UTC,,,
0FD70BP2DMB1ND776H88WVJ8J5,30.2,2609495,2023-09-14 10:39:06 UTC,,,
0FD70BQYA9YGC4YAHNBK2MG2GJ,30.2,2609495,2023-09-14 10:39:12 UTC,,,
0FD70BSS5AA0S4KGMJ2B51ER9T,30.3,2609495,2023-09-14 10:39:18 UTC,,,
0FD70BVNKGTM77SEF9SB7SQ668,30.2,2609495,2023-09-14 10:39:24 UTC,,,
0FD70BXG8RAY2CQSEDQDNNJ7FR,30.2,2609495,2023-09-14 10:39:30 UTC,,,
0FD70BZC7A3597E5ZPMB0R18AF,30.2,2609495,2023-09-14 10:39:37 UTC,,,
0FD70C18A9NGZPW9J9M84MFVEQ,30.3,2609495,2023-09-14 10:39:43 UTC,,,
0FD70C336CR13X7WMKPVFAMMHH,30.3,2609495,2023-09-14 10:39:49 UTC,,,
0FD70C4Z604Z916D0V9ED2BYPH,30.3,2609495,2023-09-14 10:39:55 UTC,,,
0FD70C6V7B32SQ2NZG5TVMZMT7,30.3,2609495,2023-09-14 10:40:01 UTC,,,
0FD70C8P5J6G9KQDRCWPHAF9MM,30.3,2609495,2023-09-14 10:40:07 UTC,,,
0FD70CAJ5RKNK7RG8D50724MPV,30.3,2609495,2023-09-14 10:40:13 UTC,,,
0FD70CCD9122XR0PA0XWS5T5Q2,30.3,2609495,2023-09-14 10:40:19 UTC,,,
0FD70CE97Q2GNBQYNS8TQWNYDZ,30.3,2609495,2023-09-14 10:40:25 UTC,,,
0FD70CG56H1REHCHCD06KPGC4W,30.4,2609495,2023-09-14 10:40:32 UTC,,,
0FD70CJ18XXV4WZVX1E3RZ1R0Y,30.4,2609495,2023-09-14 10:40:38 UTC,,,
0FD70CKWA0524JB9Z1WRA9DPCR,30.4,2609495,2023-09-14 10:40:44 UTC,,,
0FD70CNR8ZX81AFJGEM2896R3N,30.4,2609495,2023-09-14 10:40:50 UTC,,,
0FD70CQK9ZDDC91F33SS4MK7WB,30.4,2609495,2023-09-14 10:40:56 UTC,,,
0FD70CSF8KG9FPXNEYERAAGJKP,30.4,2609495,2023-09-14 10:41:02 UTC,,,
0FD70CVA7FY111WJHC54Y6BXXG,30.4,2609495,2023-09-14 10:41:08 UTC,,,
0FD70CX65Q81T993RXDDG6WX3G,30.4,2609495,2023-09-14 10:41:14 UTC,,,
0FD70CZ27WVW73A84M7EP8MX5Q,30.5,2609495,2023-09-14 10:41:20 UTC,,,
0FD70D0X5TG5P9AB7X6VN9GS8B,30.4,2609495,2023-09-14 10:41:26 UTC,,,
0FD70D2S5XV29M15FDH2VGC8ZF,30.5,2609495,2023-09-14 10:41:33 UTC,,,
0FD70D4N8TW618G053BEZ980TD,30.5,2609495,2023-09-14 10:41:39 UTC,,,
0FD70D6GCNM98F2C86RSFK4K5G,30.5,2609495,2023-09-14 10:41:45 UTC,,,
0FD70D8C8XTBZ9A93T4B5BHDSE,30.5,2609495,2023-09-14 10:41:51 UTC,,,
0FD70DA776ECXF1R306P8YB78Y,30.5,2609495,2023-09-14 10:41:57 UTC,,,
0FD70DC3AMDH6Q612VN2NFK59Z,30.5,2609495,2023-09-14 10:42:03 UTC,,,
0FD70DDZ6PFGKQ378PRBDNNQ7V,30.5,2609495,2023-09-14 10:42:09 UTC,,,
0FD70DFT9SDMZZPKZNR9VN9EFT,30.5,2609495,2023-09-14 10:42:15 UTC,,,
0FD70DHPA7MGG9PFSPKJDCGR78,30.5,2609495,2023-09-14 10:42:21 UTC,,,
0FD70DKJ9CZ1G4W1SQWG80H78T,30.5,2609495,2023-09-14 10:42:28 UTC,,,
0FD70DNDBFRA8BXS5A3M52Q011,30.6,2609495,2023-09-14 10:42:34 UTC,,,
0FD70DQ99K65K0CB6NJRFQXEDP,30.6,2609495,2023-09-14 10:42:40 UTC,,,
0FD70DS46REMD7ENMGTY3PCNFH,30.6,2609495,2023-09-14 10:42:46 UTC,,,
0FD70DV094J2EWBFSM5QFXPQC4,30.5,2609495,2023-09-14 10:42:52 UTC,,,
0FD70DWWCVH47CP47AZRF5Q73J,30.6,2609495,2023-09-14 10:42:58 UTC,,,
0FD70DYQ7AFA6F6BWGDHY8G84W,30.6,2609495,2023-09-14 10:43:04 UTC,,,
